Brand,Year,Driven_kms,Fuel_Type,Transmission,Seller_Type,Owner,City,Selling_Price_Lakh
Mahindra,2022,163147,Diesel,Automatic,Dealer,0,Delhi,4.35
Maruti,2019,139856,Petrol,Manual,Individual,2,Delhi,0.5
Renault,2023,190888,Petrol,Automatic,Individual,1,Mumbai,1.51
Renault,2011,34985,Diesel,Automatic,Dealer,2,Delhi,0.5
Mahindra,2024,67573,Electric,Manual,Individual,1,Delhi,6.25
Toyota,2016,172602,Diesel,Automatic,Individual,0,Hyderabad,4.33
Tata,2011,7513,Petrol,Manual,Dealer,2,Kolkata,0.5
Hyundai,2010,192615,Diesel,Automatic,Dealer,1,Pune,0.5
Mahindra,2021,94879,Electric,Manual,Individual,2,Ahmedabad,3.88
Skoda,2015,129778,Petrol,Automatic,Individual,2,Hyderabad,3.15
Volkswagen,2012,79193,Petrol,Automatic,Dealer,1,Hyderabad,3.77
Volkswagen,2021,63695,Petrol,Manual,Individual,1,Kolkata,6.78
Maruti,2014,69863,Diesel,Automatic,Dealer,2,Chennai,0.5
Skoda,2013,92251,Electric,Automatic,Individual,2,Delhi,4.78
Toyota,2024,109153,CNG,Automatic,Individual,2,Hyderabad,5.17
Renault,2008,68279,CNG,Automatic,Individual,0,Kolkata,0.5
Volkswagen,2019,70756,Electric,Automatic,Dealer,2,Kolkata,8.07
Renault,2024,50232,Electric,Manual,Dealer,0,Bangalore,6.54
Hyundai,2010,82399,Electric,Manual,Dealer,1,Delhi,0.5
Tata,2014,160975,Electric,Automatic,Dealer,2,Kolkata,0.5
Renault,2018,95163,Diesel,Automatic,Dealer,2,Delhi,2.48
Maruti,2024,29807,Petrol,Manual,Dealer,0,Hyderabad,3.31
Toyota,2011,132429,Petrol,Automatic,Individual,0,Pune,2.49
Honda,2016,114657,Electric,Manual,Dealer,0,Chennai,4.06
Kia,2019,5204,CNG,Automatic,Dealer,2,Chennai,3.92
Volkswagen,2020,38798,Electric,Manual,Individual,0,Chennai,9.11
Kia,2009,171598,Diesel,Automatic,Individual,0,Pune,0.63
Renault,2008,195453,Electric,Manual,Dealer,1,Pune,0.5
Renault,2023,40004,CNG,Manual,Individual,2,Chennai,2.14
Kia,2020,9141,CNG,Manual,Individual,1,Chennai,4.04
Tata,2011,181334,Electric,Manual,Individual,0,Mumbai,0.5
Mahindra,2023,162020,CNG,Automatic,Individual,2,Chennai,3.06
Maruti,2020,56017,Petrol,Manual,Dealer,0,Mumbai,1.92
Mahindra,2019,59084,Diesel,Automatic,Individual,2,Mumbai,3.77
Maruti,2008,83505,Electric,Manual,Individual,0,Bangalore,0.5
Skoda,2023,129063,Diesel,Manual,Dealer,1,Kolkata,7.02
Volkswagen,2009,128371,CNG,Automatic,Dealer,2,Mumbai,0.5
Skoda,2013,66298,Diesel,Automatic,Dealer,0,Mumbai,5.45
Honda,2018,39626,Electric,Automatic,Dealer,0,Ahmedabad,7.17
Renault,2017,191584,Diesel,Automatic,Individual,1,Hyderabad,0.5
Tata,2020,142380,CNG,Automatic,Dealer,2,Ahmedabad,0.67
Kia,2009,192201,Diesel,Automatic,Individual,1,Hyderabad,0.5
Maruti,2014,63504,CNG,Manual,Individual,0,Delhi,0.5
Maruti,2024,56526,CNG,Manual,Dealer,0,Delhi,2.66
Renault,2013,161346,Electric,Manual,Dealer,2,Bangalore,0.5
Skoda,2018,63528,CNG,Automatic,Individual,0,Chennai,6.32
Mahindra,2019,64591,Electric,Automatic,Dealer,1,Delhi,5.01
Honda,2012,125229,CNG,Automatic,Dealer,0,Pune,1.26
Toyota,2010,105542,Electric,Automatic,Individual,1,Bangalore,3.46
Toyota,2015,95887,Petrol,Automatic,Dealer,0,Pune,4.64
Hyundai,2015,98126,CNG,Automatic,Individual,0,Delhi,0.5
Skoda,2012,67312,Petrol,Automatic,Dealer,2,Bangalore,3.01
Maruti,2008,153884,Electric,Automatic,Dealer,0,Delhi,0.5
Toyota,2016,53194,Petrol,Automatic,Dealer,1,Mumbai,4.85
Renault,2008,120009,Electric,Automatic,Dealer,0,Ahmedabad,0.5
Maruti,2012,5624,CNG,Manual,Individual,0,Pune,0.5
Skoda,2024,148134,Diesel,Manual,Individual,0,Bangalore,7.58
Kia,2021,28340,CNG,Manual,Dealer,1,Mumbai,4.38
Toyota,2024,161288,Electric,Automatic,Individual,2,Chennai,8.18
Volkswagen,2023,184927,Petrol,Automatic,Dealer,2,Mumbai,5.48
Skoda,2011,85740,Electric,Automatic,Dealer,2,Chennai,4.38
Kia,2008,87548,Petrol,Manual,Dealer,1,Ahmedabad,0.5
Skoda,2011,50419,Petrol,Automatic,Individual,2,Mumbai,2.41
Mahindra,2013,128389,Diesel,Manual,Individual,1,Delhi,0.5
Volkswagen,2011,92616,Diesel,Automatic,Individual,1,Hyderabad,4.26
Renault,2014,196250,Diesel,Manual,Dealer,0,Kolkata,0.5
Kia,2021,82343,CNG,Manual,Individual,1,Pune,3.25
Hyundai,2009,88597,Petrol,Automatic,Dealer,2,Kolkata,0.5
Mahindra,2008,147449,Diesel,Manual,Individual,1,Kolkata,0.5
Tata,2016,168735,Diesel,Automatic,Dealer,0,Bangalore,1.42
Toyota,2015,131394,Diesel,Manual,Dealer,0,Pune,2.48
Volkswagen,2019,163591,Diesel,Manual,Dealer,0,Ahmedabad,5.99
Skoda,2022,5580,Diesel,Manual,Individual,2,Mumbai,7.18
Hyundai,2013,62507,Electric,Automatic,Individual,0,Delhi,3.22
Renault,2015,173531,Petrol,Manual,Individual,2,Chennai,0.5
Maruti,2008,187733,Diesel,Manual,Individual,1,Pune,0.5
Honda,2023,90075,Diesel,Manual,Dealer,0,Bangalore,6.38
Hyundai,2013,27096,Petrol,Manual,Individual,2,Bangalore,0.5
Renault,2018,182035,Electric,Manual,Dealer,2,Hyderabad,0.5
Kia,2020,159218,Petrol,Manual,Individual,1,Bangalore,2.44
Maruti,2023,155092,CNG,Manual,Individual,0,Delhi,0.5
Kia,2013,64847,Electric,Automatic,Dealer,0,Hyderabad,4.7
Renault,2009,97531,Petrol,Automatic,Dealer,1,Bangalore,0.5
Hyundai,2023,109453,Electric,Manual,Individual,1,Hyderabad,4.66
Kia,2024,33280,Petrol,Manual,Dealer,2,Delhi,5.11
Toyota,2009,153379,Petrol,Manual,Dealer,2,Delhi,0.5
Kia,2014,60375,CNG,Automatic,Dealer,0,Chennai,3.12
Renault,2023,10213,Electric,Automatic,Individual,0,Kolkata,7.66
Maruti,2012,9338,CNG,Automatic,Dealer,0,Kolkata,0.5
Kia,2017,85496,Petrol,Automatic,Individual,2,Mumbai,3.11
Honda,2008,156216,CNG,Automatic,Dealer,2,Mumbai,0.5
Kia,2017,53094,Electric,Manual,Individual,2,Pune,4.6
Skoda,2018,42910,Diesel,Manual,Individual,0,Hyderabad,6.21
Volkswagen,2017,97196,Diesel,Automatic,Individual,1,Bangalore,4.45
Renault,2019,123627,Electric,Manual,Dealer,0,Ahmedabad,3.29
Skoda,2009,31085,Electric,Automatic,Dealer,1,Chennai,5.18
Volkswagen,2008,23463,Petrol,Manual,Dealer,2,Kolkata,0.5
Volkswagen,2019,152838,Electric,Manual,Individual,1,Bangalore,5.52
Maruti,2015,22016,Petrol,Automatic,Individual,2,Hyderabad,1.25
Mahindra,2013,25948,Electric,Automatic,Dealer,2,Hyderabad,2.86
Maruti,2009,52921,Diesel,Automatic,Dealer,1,Kolkata,0.5
Kia,2012,175555,CNG,Automatic,Dealer,2,Chennai,0.5
Skoda,2011,64388,Electric,Automatic,Individual,0,Kolkata,4.99
Skoda,2010,103376,Petrol,Automatic,Individual,2,Hyderabad,1.56
Mahindra,2019,176259,CNG,Automatic,Dealer,2,Delhi,0.52
Renault,2022,124989,Petrol,Automatic,Dealer,0,Ahmedabad,3.33
Volkswagen,2022,116540,Electric,Manual,Individual,1,Bangalore,7.69
Skoda,2021,112187,CNG,Automatic,Dealer,1,Mumbai,6.25
Volkswagen,2021,90306,Electric,Manual,Dealer,1,Chennai,7.67
Mahindra,2022,182815,CNG,Manual,Individual,1,Delhi,0.63
Kia,2023,186303,Diesel,Manual,Individual,1,Kolkata,4.15
Volkswagen,2024,17662,Electric,Manual,Individual,1,Ahmedabad,9.06
Toyota,2018,110376,Electric,Manual,Dealer,0,Bangalore,4.92
Hyundai,2008,60479,CNG,Manual,Dealer,2,Ahmedabad,0.5
Renault,2015,169102,Diesel,Manual,Individual,1,Bangalore,0.5
Mahindra,2013,30258,Diesel,Manual,Individual,1,Hyderabad,1.22
Skoda,2022,90456,CNG,Manual,Dealer,0,Hyderabad,5.65
Hyundai,2008,167439,Electric,Manual,Dealer,2,Chennai,0.5
Renault,2014,112677,Electric,Manual,Dealer,1,Chennai,0.5
Mahindra,2018,70600,Diesel,Automatic,Dealer,2,Chennai,2.34
Toyota,2023,165675,CNG,Manual,Dealer,1,Pune,3.55
Honda,2024,55055,Electric,Manual,Dealer,0,Ahmedabad,8.5
Volkswagen,2008,173196,Electric,Automatic,Dealer,0,Hyderabad,3.92
Toyota,2020,34096,Diesel,Manual,Dealer,1,Kolkata,5.78
Renault,2008,76963,Diesel,Manual,Dealer,2,Mumbai,0.5
Honda,2016,100679,Electric,Automatic,Individual,0,Ahmedabad,4.53
Kia,2014,34557,Electric,Manual,Dealer,0,Mumbai,4.81
Kia,2020,174553,CNG,Manual,Individual,0,Kolkata,1.88
Skoda,2014,148721,Petrol,Manual,Individual,2,Ahmedabad,1.52
Tata,2011,131654,Electric,Manual,Dealer,2,Bangalore,0.5
Volkswagen,2023,44334,Petrol,Manual,Individual,2,Delhi,7.2
Maruti,2020,162728,Electric,Automatic,Individual,0,Ahmedabad,2.72
Mahindra,2010,158976,Petrol,Manual,Dealer,0,Kolkata,0.5
Kia,2010,193511,Petrol,Manual,Dealer,0,Delhi,0.5
Hyundai,2015,118643,Diesel,Automatic,Individual,2,Mumbai,0.5
Toyota,2021,93492,Petrol,Manual,Dealer,2,Bangalore,3.91
Hyundai,2011,101911,Electric,Automatic,Dealer,1,Pune,0.5
Skoda,2024,127271,Diesel,Manual,Dealer,0,Ahmedabad,7.88
Mahindra,2023,109791,CNG,Automatic,Dealer,2,Delhi,3.22
Maruti,2018,110490,Diesel,Automatic,Dealer,1,Kolkata,1.36
Renault,2010,87351,Electric,Automatic,Dealer,2,Pune,0.5
Volkswagen,2011,144724,Petrol,Manual,Dealer,1,Bangalore,1.33
Kia,2015,191214,Diesel,Automatic,Dealer,2,Mumbai,1.59
Maruti,2013,180330,Petrol,Manual,Dealer,1,Pune,0.5
Skoda,2008,108294,Diesel,Automatic,Individual,1,Mumbai,2.71
Maruti,2010,18594,Electric,Manual,Individual,0,Kolkata,0.5
Maruti,2015,89484,Electric,Manual,Dealer,2,Chennai,0.5
Renault,2013,99436,Diesel,Automatic,Dealer,1,Mumbai,0.72
Volkswagen,2016,187646,CNG,Manual,Dealer,1,Bangalore,0.83
Renault,2019,154959,CNG,Automatic,Dealer,2,Delhi,0.5
Toyota,2014,139865,Electric,Manual,Individual,1,Hyderabad,2.97
Honda,2017,119522,Petrol,Automatic,Dealer,2,Chennai,1.83
Tata,2009,114221,Diesel,Manual,Dealer,1,Delhi,0.5
Skoda,2013,189694,CNG,Manual,Individual,0,Ahmedabad,0.93
Skoda,2009,194067,Electric,Manual,Dealer,1,Pune,0.99
Kia,2018,132023,CNG,Automatic,Individual,0,Delhi,3.36
Toyota,2012,78098,Diesel,Manual,Dealer,1,Mumbai,2.47
Volkswagen,2008,8119,CNG,Manual,Dealer,1,Ahmedabad,1.21
Tata,2015,33353,Petrol,Automatic,Dealer,1,Bangalore,1.98
Mahindra,2016,69357,Petrol,Automatic,Individual,2,Hyderabad,1.83
Skoda,2019,60937,Electric,Automatic,Individual,1,Chennai,7.5
Volkswagen,2017,146863,CNG,Automatic,Dealer,0,Chennai,4.43
Volkswagen,2019,103101,CNG,Automatic,Individual,2,Mumbai,4.47
Toyota,2022,192158,CNG,Manual,Individual,1,Chennai,3.36
Maruti,2021,195049,Diesel,Automatic,Dealer,2,Bangalore,0.5
Tata,2014,86153,Diesel,Automatic,Dealer,1,Mumbai,2.28
Tata,2011,154244,Diesel,Manual,Individual,1,Delhi,0.5
Honda,2018,35135,Petrol,Automatic,Individual,2,Chennai,3.95
Renault,2015,136906,Diesel,Manual,Individual,1,Mumbai,0.5
Volkswagen,2014,22886,Diesel,Manual,Dealer,2,Bangalore,5.23
Renault,2017,170889,Electric,Automatic,Individual,2,Kolkata,1.87
Tata,2019,139255,Petrol,Manual,Individual,2,Ahmedabad,0.5
Kia,2016,144351,Diesel,Manual,Individual,2,Delhi,1.1
Honda,2019,124624,Electric,Automatic,Dealer,0,Delhi,6.26
Mahindra,2017,88845,Electric,Automatic,Individual,2,Pune,3.43
Skoda,2018,160781,Electric,Manual,Individual,2,Ahmedabad,4.38
Tata,2009,100680,Diesel,Automatic,Individual,2,Mumbai,0.5
Renault,2013,97572,Electric,Manual,Individual,1,Delhi,0.5
Tata,2008,90934,CNG,Automatic,Individual,0,Bangalore,0.5
Skoda,2022,11060,Diesel,Manual,Dealer,2,Ahmedabad,6.59
Mahindra,2022,74903,Diesel,Automatic,Dealer,1,Delhi,5.47
Renault,2010,95936,Diesel,Manual,Individual,1,Bangalore,0.5
Toyota,2016,16497,Diesel,Manual,Individual,0,Chennai,5.43
Hyundai,2024,65807,Electric,Manual,Dealer,2,Ahmedabad,4.35
Honda,2014,116564,Diesel,Automatic,Individual,0,Ahmedabad,4.79
Kia,2012,94455,Petrol,Manual,Dealer,2,Pune,0.5
Hyundai,2021,156530,CNG,Manual,Individual,2,Chennai,0.5
Mahindra,2023,182698,Diesel,Manual,Individual,0,Ahmedabad,3.78
Tata,2021,54746,Diesel,Manual,Dealer,0,Ahmedabad,3.47
Toyota,2021,155642,Petrol,Manual,Dealer,1,Chennai,3.26
Mahindra,2021,21590,Diesel,Manual,Individual,1,Chennai,3.91
Volkswagen,2011,20111,Diesel,Automatic,Individual,2,Kolkata,4.31
Maruti,2018,59342,Petrol,Manual,Dealer,0,Bangalore,0.5
Volkswagen,2023,54838,CNG,Automatic,Individual,2,Chennai,7.56
Mahindra,2009,171162,CNG,Automatic,Dealer,0,Ahmedabad,0.5
Volkswagen,2019,127021,Petrol,Manual,Dealer,0,Mumbai,5.78
Kia,2017,91064,Petrol,Manual,Dealer,1,Pune,1.71
Volkswagen,2019,19975,Diesel,Manual,Dealer,0,Bangalore,7.74
Tata,2012,32499,Petrol,Automatic,Individual,0,Mumbai,1.23
Mahindra,2010,138069,Petrol,Automatic,Dealer,2,Mumbai,0.5
Tata,2015,11896,Diesel,Automatic,Dealer,0,Mumbai,2.84
Kia,2020,66469,Diesel,Automatic,Individual,1,Delhi,6.51
Tata,2016,32946,Diesel,Automatic,Individual,1,Mumbai,2.72
Tata,2023,33334,Petrol,Automatic,Individual,0,Delhi,5.62
Kia,2008,149946,Diesel,Manual,Individual,1,Pune,0.5
Mahindra,2019,121493,Petrol,Manual,Dealer,0,Kolkata,1.57
Toyota,2021,162152,CNG,Manual,Dealer,0,Hyderabad,3.58
Mahindra,2017,145743,Electric,Automatic,Dealer,0,Delhi,4.15
Kia,2013,155475,CNG,Automatic,Individual,0,Pune,0.5
Skoda,2017,38514,Diesel,Manual,Dealer,0,Kolkata,6.42
Toyota,2023,63789,Petrol,Automatic,Dealer,1,Pune,6.3
Maruti,2009,97524,Petrol,Manual,Dealer,1,Delhi,0.5
Mahindra,2022,28581,Diesel,Manual,Dealer,2,Ahmedabad,4.51
Tata,2008,179634,Electric,Manual,Dealer,1,Bangalore,0.5
Toyota,2014,62491,Electric,Automatic,Individual,1,Mumbai,5.37
Renault,2021,140127,Petrol,Automatic,Individual,2,Kolkata,0.99
Skoda,2018,51999,Petrol,Automatic,Dealer,2,Pune,5.11
Maruti,2023,42807,CNG,Manual,Dealer,0,Hyderabad,2.27
Mahindra,2016,144396,CNG,Manual,Dealer,2,Hyderabad,0.5
Volkswagen,2018,20237,Diesel,Automatic,Individual,1,Kolkata,8.06
Skoda,2017,86063,Diesel,Automatic,Dealer,0,Kolkata,6.66
Kia,2010,88945,Petrol,Automatic,Individual,1,Hyderabad,0.5
Renault,2017,42716,Diesel,Automatic,Dealer,0,Pune,3.69
Tata,2010,46512,Petrol,Automatic,Individual,0,Bangalore,0.5
Skoda,2017,146631,Electric,Automatic,Individual,0,Delhi,6.94
Volkswagen,2024,35895,Electric,Manual,Individual,0,Chennai,11.12
Maruti,2013,35187,Electric,Manual,Individual,2,Delhi,0.5
Hyundai,2010,82926,Petrol,Manual,Dealer,1,Ahmedabad,0.5
Volkswagen,2018,168294,CNG,Automatic,Dealer,1,Hyderabad,3.44
Honda,2017,63306,Electric,Automatic,Dealer,2,Kolkata,5.16
Maruti,2021,179287,Diesel,Automatic,Dealer,1,Kolkata,1.94
Tata,2019,72691,Diesel,Manual,Individual,0,Mumbai,2.52
Hyundai,2013,87484,Electric,Automatic,Dealer,1,Delhi,2.46
Hyundai,2018,49118,CNG,Manual,Individual,1,Pune,1.31
Tata,2016,174329,Diesel,Manual,Individual,2,Pune,0.5
Maruti,2011,5580,Electric,Manual,Dealer,2,Mumbai,0.5
Hyundai,2009,161646,Diesel,Automatic,Individual,2,Bangalore,0.5
Maruti,2010,92798,Diesel,Automatic,Individual,2,Ahmedabad,0.5
Renault,2014,112617,Petrol,Automatic,Dealer,0,Hyderabad,0.73
Tata,2016,151242,Petrol,Manual,Dealer,2,Delhi,0.5
Kia,2012,175455,Electric,Manual,Individual,1,Pune,0.64
Hyundai,2016,55322,Diesel,Automatic,Dealer,1,Chennai,2.39
Renault,2009,184584,Diesel,Manual,Individual,0,Chennai,0.5
Skoda,2021,116042,Electric,Automatic,Individual,0,Chennai,9.19
Toyota,2008,44636,Petrol,Manual,Dealer,2,Chennai,0.5
Tata,2019,75953,Electric,Automatic,Individual,1,Delhi,3.27
Mahindra,2018,63465,Petrol,Automatic,Dealer,0,Ahmedabad,4.62
Kia,2014,77457,Petrol,Manual,Individual,2,Kolkata,1.0
Skoda,2009,126011,Electric,Automatic,Dealer,0,Ahmedabad,4.08
Volkswagen,2023,44649,CNG,Automatic,Individual,1,Hyderabad,8.2
Volkswagen,2021,78638,CNG,Automatic,Individual,1,Ahmedabad,6.62
Tata,2019,26023,CNG,Automatic,Dealer,0,Bangalore,3.92
Kia,2009,124424,Petrol,Manual,Individual,0,Ahmedabad,0.5
Honda,2015,121299,Electric,Automatic,Individual,1,Chennai,3.38
Maruti,2012,187369,Petrol,Automatic,Dealer,2,Hyderabad,0.5
Mahindra,2021,42340,Electric,Automatic,Dealer,2,Mumbai,5.86
Kia,2022,132898,Electric,Manual,Dealer,1,Chennai,5.55
Honda,2020,107241,CNG,Automatic,Dealer,1,Delhi,3.43
Tata,2011,197138,Petrol,Manual,Individual,1,Chennai,0.5
Toyota,2019,61123,Diesel,Manual,Individual,1,Hyderabad,5.7
Hyundai,2023,191302,CNG,Manual,Dealer,1,Bangalore,0.5
Toyota,2019,65603,Petrol,Manual,Dealer,0,Hyderabad,4.35
Volkswagen,2012,23021,Diesel,Manual,Individual,1,Bangalore,3.76
Volkswagen,2012,157662,Electric,Manual,Dealer,2,Mumbai,2.65
Toyota,2013,163489,Petrol,Manual,Individual,2,Bangalore,0.5
Hyundai,2009,12172,Diesel,Automatic,Individual,2,Delhi,0.5
Hyundai,2010,58009,Electric,Automatic,Dealer,2,Kolkata,0.72
Renault,2019,111517,Petrol,Manual,Individual,2,Bangalore,0.5
Maruti,2009,113070,Petrol,Automatic,Individual,2,Kolkata,0.5
Hyundai,2015,147388,Petrol,Automatic,Dealer,2,Mumbai,0.5
Toyota,2024,16731,Diesel,Automatic,Dealer,1,Bangalore,8.95
Renault,2009,198187,Petrol,Manual,Individual,1,Kolkata,0.5
Kia,2016,52723,Electric,Manual,Individual,2,Chennai,3.58
Honda,2016,32300,CNG,Automatic,Individual,0,Bangalore,4.27
Maruti,2024,46545,CNG,Automatic,Individual,2,Ahmedabad,2.44
Hyundai,2014,101343,CNG,Manual,Individual,2,Kolkata,0.5
Kia,2019,142160,Petrol,Manual,Dealer,1,Delhi,2.11
Maruti,2009,170037,Electric,Manual,Individual,1,Kolkata,0.5
Tata,2023,31695,Diesel,Manual,Individual,2,Chennai,3.2
Kia,2016,88013,Electric,Manual,Individual,0,Kolkata,4.36
Tata,2015,115326,Diesel,Automatic,Individual,0,Bangalore,1.2
Volkswagen,2024,46327,Diesel,Automatic,Dealer,1,Kolkata,10.16
Skoda,2011,120058,Diesel,Manual,Dealer,2,Mumbai,1.25
Kia,2009,95903,Electric,Automatic,Individual,1,Bangalore,2.79
Honda,2021,15927,Diesel,Automatic,Dealer,2,Pune,6.93
Tata,2014,63308,Petrol,Manual,Dealer,2,Kolkata,0.5
Tata,2009,12888,Electric,Automatic,Individual,0,Bangalore,1.5
Renault,2010,22633,Petrol,Automatic,Individual,2,Kolkata,0.5
Tata,2009,149409,Petrol,Automatic,Dealer,1,Bangalore,0.5
Toyota,2016,77314,Electric,Manual,Individual,2,Ahmedabad,3.55
Honda,2019,120018,Diesel,Manual,Dealer,2,Ahmedabad,3.29
Volkswagen,2010,73521,Diesel,Manual,Dealer,0,Pune,3.16
Maruti,2011,48758,Electric,Manual,Individual,2,Delhi,0.5
Toyota,2008,197513,Petrol,Manual,Individual,2,Ahmedabad,0.5
Toyota,2010,123874,CNG,Manual,Individual,2,Hyderabad,0.5
Renault,2008,99049,Electric,Manual,Dealer,1,Mumbai,0.5
Renault,2011,84334,Electric,Manual,Dealer,2,Pune,0.5
Renault,2016,44749,Diesel,Automatic,Dealer,1,Hyderabad,2.36
Kia,2020,177399,Electric,Manual,Individual,0,Bangalore,5.02
Kia,2021,180966,Diesel,Manual,Individual,0,Pune,4.7
Honda,2012,70363,CNG,Manual,Individual,2,Delhi,0.5
Toyota,2022,89815,CNG,Automatic,Individual,2,Delhi,5.19
Hyundai,2008,58347,CNG,Manual,Dealer,2,Bangalore,0.5
Renault,2008,109092,Diesel,Automatic,Dealer,2,Chennai,0.5
Tata,2022,75848,CNG,Automatic,Dealer,1,Chennai,2.01
Maruti,2013,51506,Petrol,Manual,Individual,0,Kolkata,0.5
Skoda,2022,143325,Petrol,Automatic,Dealer,0,Ahmedabad,7.19
Kia,2009,27055,Diesel,Manual,Individual,0,Chennai,1.68
Tata,2014,80269,Petrol,Manual,Individual,2,Kolkata,0.5
Volkswagen,2022,102019,CNG,Manual,Dealer,0,Bangalore,6.15
Hyundai,2019,183597,Diesel,Manual,Individual,0,Delhi,1.4
Honda,2018,11730,Electric,Automatic,Dealer,2,Mumbai,7.78
Renault,2024,109703,Electric,Manual,Dealer,1,Mumbai,5.06
Renault,2018,32865,Diesel,Automatic,Dealer,2,Delhi,2.28
Skoda,2016,163492,CNG,Manual,Individual,1,Delhi,1.94
Hyundai,2013,178333,Electric,Manual,Dealer,0,Mumbai,0.5
Maruti,2015,11255,Electric,Automatic,Dealer,1,Chennai,1.83
Toyota,2011,105755,Diesel,Manual,Dealer,0,Bangalore,1.85
Renault,2018,137639,Diesel,Automatic,Dealer,2,Chennai,1.5
Renault,2012,152450,CNG,Automatic,Dealer,0,Kolkata,0.5
Kia,2012,86786,CNG,Automatic,Dealer,1,Bangalore,1.42
Renault,2015,76185,Petrol,Automatic,Individual,2,Chennai,0.5
Volkswagen,2014,96104,Petrol,Automatic,Dealer,1,Chennai,3.69
Renault,2008,6834,Petrol,Automatic,Dealer,1,Bangalore,0.5
Mahindra,2012,15373,Electric,Automatic,Individual,0,Chennai,4.97
Kia,2014,52193,Diesel,Automatic,Dealer,0,Bangalore,4.58
Hyundai,2020,69719,Electric,Manual,Dealer,1,Pune,3.66
Skoda,2017,152204,Electric,Automatic,Individual,2,Delhi,5.6
Mahindra,2019,178548,Petrol,Automatic,Individual,2,Hyderabad,1.16
Tata,2015,124065,Petrol,Manual,Individual,1,Pune,0.5
Toyota,2016,110598,Diesel,Manual,Individual,1,Ahmedabad,2.19
Honda,2014,61755,CNG,Automatic,Individual,1,Kolkata,3.09
Hyundai,2024,40833,Diesel,Manual,Individual,1,Hyderabad,4.57
Tata,2015,137578,Petrol,Automatic,Individual,0,Delhi,0.74
Renault,2011,132616,CNG,Automatic,Dealer,2,Kolkata,0.5
Maruti,2021,186932,CNG,Manual,Dealer,0,Hyderabad,0.5
Skoda,2012,31320,Diesel,Manual,Dealer,0,Bangalore,4.44
Mahindra,2011,125173,Diesel,Automatic,Dealer,0,Mumbai,0.5
Hyundai,2019,83900,Diesel,Automatic,Dealer,1,Bangalore,4.18
Maruti,2014,30732,Electric,Automatic,Individual,2,Chennai,0.72
Skoda,2012,183843,Petrol,Automatic,Individual,2,Bangalore,0.73
Mahindra,2020,169184,Petrol,Manual,Dealer,1,Pune,0.94
Hyundai,2014,122331,Petrol,Manual,Dealer,1,Pune,0.5
Hyundai,2009,183201,CNG,Automatic,Individual,1,Delhi,0.5
Maruti,2016,133998,Diesel,Automatic,Dealer,1,Hyderabad,0.5
Maruti,2023,133208,Diesel,Manual,Individual,0,Delhi,3.03
Mahindra,2013,73356,Petrol,Automatic,Dealer,2,Delhi,0.67
Maruti,2024,103358,Electric,Manual,Dealer,1,Pune,4.02
Skoda,2008,175544,Electric,Manual,Individual,1,Kolkata,1.62
Renault,2022,173664,Petrol,Automatic,Individual,0,Hyderabad,3.99
Honda,2014,116599,CNG,Automatic,Individual,1,Pune,2.34
Tata,2017,33301,Petrol,Automatic,Individual,0,Ahmedabad,2.56
Hyundai,2008,57834,Diesel,Manual,Dealer,2,Delhi,0.5
Kia,2020,177123,Electric,Manual,Dealer,1,Mumbai,4.23
Renault,2019,139581,CNG,Automatic,Individual,1,Delhi,1.16
Tata,2017,117218,CNG,Manual,Dealer,1,Delhi,0.5
Mahindra,2018,149720,Diesel,Automatic,Dealer,1,Pune,2.57
Renault,2012,174704,Diesel,Manual,Dealer,2,Mumbai,0.5
Skoda,2014,61495,CNG,Automatic,Dealer,2,Hyderabad,3.79
Kia,2023,166539,Electric,Automatic,Dealer,2,Delhi,6.44
Honda,2014,49747,CNG,Automatic,Individual,1,Pune,1.22
Maruti,2013,119545,CNG,Manual,Dealer,2,Delhi,0.5
Hyundai,2018,175642,Electric,Automatic,Dealer,1,Chennai,3.03
Renault,2009,187751,Electric,Automatic,Individual,1,Delhi,0.5
Renault,2013,9930,Electric,Manual,Dealer,1,Pune,2.12
Honda,2013,29720,Electric,Manual,Individual,1,Bangalore,3.63
Hyundai,2012,17741,CNG,Automatic,Dealer,1,Bangalore,0.5
Mahindra,2014,194855,Petrol,Manual,Individual,0,Mumbai,0.5
Honda,2017,125843,Petrol,Manual,Individual,2,Bangalore,0.5
Renault,2023,133301,Diesel,Manual,Individual,0,Delhi,2.84
Kia,2017,174554,Electric,Manual,Dealer,2,Delhi,2.54
Hyundai,2012,100709,Petrol,Manual,Dealer,1,Mumbai,0.5
Skoda,2014,124912,Electric,Manual,Individual,1,Hyderabad,4.36
Maruti,2019,24425,Diesel,Manual,Individual,1,Chennai,1.52
Kia,2022,111841,CNG,Automatic,Dealer,0,Kolkata,5.07
Mahindra,2018,70394,CNG,Manual,Individual,0,Chennai,2.57
Toyota,2019,55042,CNG,Automatic,Dealer,0,Kolkata,5.71
Hyundai,2008,53096,Diesel,Manual,Individual,1,Mumbai,0.5
Toyota,2022,157542,Diesel,Manual,Individual,1,Bangalore,5.31
Toyota,2020,130517,Petrol,Manual,Dealer,0,Chennai,4.34
Volkswagen,2008,197337,Petrol,Automatic,Dealer,0,Pune,0.86
Tata,2020,168027,Diesel,Automatic,Dealer,1,Ahmedabad,2.98
Kia,2017,162488,CNG,Manual,Dealer,0,Bangalore,1.25
Maruti,2013,27614,Electric,Manual,Individual,1,Kolkata,0.63
